millis,ax,ay,az,gx,gy,gz
2024-12-31 11:32:27.765959,0.130493,0.100952,1.002808,-0.366211,3.601074,9.826660
2024-12-31 11:32:27.773959,0.035889,0.023926,1.003174,-2.258301,3.601074,9.338379
2024-12-31 11:32:27.782959,0.008423,0.012817,1.034058,-3.417969,2.380371,8.117676
2024-12-31 11:32:27.790959,0.182739,-0.074585,0.970337,-2.624512,0.549316,8.728027
2024-12-31 11:32:27.799959,0.026123,-0.062012,1.012817,-2.075195,1.770020,3.723145
2024-12-31 11:32:27.807959,-0.035034,-0.015381,1.063599,-0.427246,2.014160,5.187988
2024-12-31 11:32:27.816959,-0.099731,0.032837,1.036377,-4.028320,-0.610352,7.934570
2024-12-31 11:32:27.824959,0.076416,0.008057,0.974854,-4.028320,1.464844,4.943848
2024-12-31 11:32:27.833959,-0.070312,-0.030396,0.983521,-3.784180,1.403809,3.173828
2024-12-31 11:32:27.841959,0.119629,0.003052,0.961548,-0.610352,3.112793,4.272461
2024-12-31 11:32:27.850959,-0.075317,0.005981,1.039185,-2.075195,1.464844,7.873535
2024-12-31 11:32:27.858959,0.010376,-0.068726,0.999146,-1.403809,-0.427246,11.230469
2024-12-31 11:32:27.867959,-0.039917,-0.066895,1.014160,-5.187988,3.967285,11.535645
2024-12-31 11:32:27.875959,-0.052979,-0.091309,0.997803,-3.662109,1.464844,15.991211
2024-12-31 11:32:27.884959,-0.137695,-0.049438,1.044556,-3.967285,2.624512,19.042969
2024-12-31 11:32:27.892959,0.070923,-0.072876,0.954468,-3.234863,2.197266,18.066406
2024-12-31 11:32:27.900959,-0.021362,-0.118286,0.972900,-5.126953,1.892090,20.141602
2024-12-31 11:32:27.909959,-0.116821,-0.128540,0.973877,-4.333496,2.441406,17.517090
2024-12-31 11:32:27.917959,-0.158691,-0.047852,1.034424,-4.150391,0.549316,19.653320
2024-12-31 11:32:27.926959,-0.149414,-0.154175,0.997681,-5.737305,1.708984,19.104004
2024-12-31 11:32:27.934959,0.227417,0.067261,1.012573,-2.441406,-0.061035,18.127441
2024-12-31 11:32:27.943959,-0.135254,-0.084595,1.015991,-2.990723,1.037598,19.226074
2024-12-31 11:32:27.951959,-0.046997,-0.053711,0.954712,-4.638672,3.112793,18.615723
2024-12-31 11:32:27.960959,0.001587,-0.120850,0.968872,-2.136230,-0.122070,16.235352
2024-12-31 11:32:27.968959,0.105835,-0.185547,0.896484,0.915527,6.408691,16.418457
2024-12-31 11:32:27.977959,-0.031738,-0.088989,0.952515,-2.380371,2.014160,19.653320
2024-12-31 11:32:27.985959,0.065430,-0.068604,0.976929,-2.441406,0.427246,26.733398
2024-12-31 11:32:27.994959,-0.147095,-0.098267,0.976807,-6.652832,-0.244141,17.395020
2024-12-31 11:32:28.002959,-0.095581,-0.059814,0.975220,-5.737305,-0.671387,15.563965
2024-12-31 11:32:28.011959,0.047852,0.019653,0.959595,-6.164551,0.427246,14.770508
2024-12-31 11:32:28.019959,-0.072144,-0.142822,0.969482,-7.202148,2.075195,15.014648
2024-12-31 11:32:28.027959,-0.095337,0.026367,1.027954,-4.638672,2.197266,10.498047
2024-12-31 11:32:28.036959,-0.075562,0.023560,0.991943,-2.685547,0.366211,15.014648
2024-12-31 11:32:28.044959,-0.132568,0.048706,1.030518,-1.586914,0.854492,13.549805
2024-12-31 11:32:28.053959,-0.044312,-0.014404,0.999146,-0.061035,0.610352,10.742188
2024-12-31 11:32:28.061959,-0.165161,0.026611,1.020020,-2.136230,2.624512,9.521484
2024-12-31 11:32:28.070959,0.034180,0.097168,1.020142,-8.117676,1.770020,6.896973
2024-12-31 11:32:28.078959,-0.267944,-0.046143,1.021851,-6.713867,3.112793,8.056641
2024-12-31 11:32:28.087959,-0.155151,-0.085449,0.985229,-5.065918,4.882812,4.272461
2024-12-31 11:32:28.095959,-0.151733,-0.050903,1.012573,-1.770020,1.770020,5.859375
2024-12-31 11:32:28.104959,-0.242554,-0.048218,0.985229,-3.173828,1.892090,7.141113
2024-12-31 11:32:28.112959,-0.048828,-0.031494,1.002930,-0.854492,0.122070,8.239746
2024-12-31 11:32:28.121959,-0.034424,0.094971,1.012817,-5.432129,0.366211,8.300781
2024-12-31 11:32:28.129959,-0.142822,0.017578,0.988403,0.915527,-1.647949,6.164551
2024-12-31 11:32:28.138959,-0.016479,0.129395,1.041870,2.197266,1.464844,0.427246
2024-12-31 11:32:28.146959,0.047241,0.099121,1.038452,-5.371094,-0.183105,0.793457
2024-12-31 11:32:28.154959,0.025879,0.033081,1.030640,-3.906250,0.305176,2.868652
2024-12-31 11:32:28.163959,-0.003296,0.075806,1.066040,-2.502441,4.577637,-1.159668
2024-12-31 11:32:28.171959,-0.068359,0.026855,1.005127,-5.493164,0.976562,-0.488281
2024-12-31 11:32:28.180959,-0.067993,0.022827,1.001465,-2.014160,-1.159668,2.014160
2024-12-31 11:32:28.188959,-0.314697,0.093384,0.962402,-3.112793,2.685547,1.953125
2024-12-31 11:32:28.197959,0.313721,0.301270,1.099365,-3.723145,0.000000,-2.441406
2024-12-31 11:32:28.205959,-0.088135,-0.082642,1.037231,-8.666992,3.784180,-0.610352
2024-12-31 11:32:28.214959,-0.245728,0.052856,0.996338,1.159668,-1.647949,-4.821777
2024-12-31 11:32:28.222959,-0.211670,-0.013428,0.995483,-8.178711,4.028320,-4.089355
2024-12-31 11:32:28.231959,-0.223267,-0.024902,0.950073,0.732422,0.305176,-3.601074
2024-12-31 11:32:28.239959,-0.166870,0.053589,0.979736,-5.371094,2.380371,-5.187988
2024-12-31 11:32:28.248959,-0.247681,-0.077271,0.935791,0.122070,-0.366211,-8.544922
2024-12-31 11:32:28.256959,-0.083374,-0.092529,0.997314,-3.662109,3.295898,-10.192871
2024-12-31 11:32:28.264959,-0.051758,0.036377,1.085327,-4.882812,-0.793457,-6.408691
2024-12-31 11:32:28.273959,-0.038330,0.052490,1.026123,-5.065918,0.244141,-5.310059
2024-12-31 11:32:28.281959,-0.081055,0.064697,1.008545,1.342773,-0.305176,-10.131836
2024-12-31 11:32:28.290959,-0.005615,-0.012451,1.037720,-1.586914,0.244141,-9.948730
2024-12-31 11:32:28.298959,-0.033081,-0.112427,0.994019,-7.019043,2.441406,-10.070801
2024-12-31 11:32:28.307959,-0.072998,-0.135620,0.926636,-5.004883,1.037598,-12.451172
2024-12-31 11:32:28.315959,0.382202,-0.102905,1.072144,-5.065918,-0.671387,-13.549805
2024-12-31 11:32:28.324959,0.138794,-0.030884,1.055054,1.647949,0.244141,-14.892578
2024-12-31 11:32:28.332959,0.154785,0.013672,1.089233,-1.220703,0.854492,-19.958496
2024-12-31 11:32:28.341959,-0.027588,-0.020020,1.019287,-5.554199,2.075195,-15.930176
2024-12-31 11:32:28.349959,-0.076050,0.054077,1.028076,-5.798340,1.892090,-11.596680
2024-12-31 11:32:28.358959,0.021240,-0.027588,1.006104,0.244141,-0.976562,-10.437012
2024-12-31 11:32:28.366959,0.019409,-0.045288,1.021484,-1.647949,0.183105,-11.413574
2024-12-31 11:32:28.375959,-0.041870,-0.032349,0.998047,-8.056641,1.342773,-11.413574
2024-12-31 11:32:28.383959,0.086670,-0.093872,1.037720,0.976562,1.342773,-9.521484
2024-12-31 11:32:28.391959,-0.065430,-0.117310,0.954590,-0.427246,-0.061035,-6.896973
