millis,ax,ay,az,gx,gy,gz
2024-12-31 11:30:04.745520,-0.049194,-0.301025,1.030640,-22.521973,7.080078,11.169434
2024-12-31 11:30:04.754520,-0.118408,-0.334351,1.049194,-38.513184,8.605957,21.362305
2024-12-31 11:30:04.762520,-0.205688,-0.336060,1.045166,-46.386719,8.239746,34.545898
2024-12-31 11:30:04.771520,-0.123169,-0.361694,1.028198,-30.944824,12.390137,41.625977
2024-12-31 11:30:04.779520,-0.175415,-0.343750,0.920532,-19.104004,12.817383,45.532227
2024-12-31 11:30:04.787520,-0.112793,-0.190918,1.076660,-17.089844,6.225586,57.800293
2024-12-31 11:30:04.796520,-0.126953,-0.255493,1.006714,-20.385742,4.638672,62.561035
2024-12-31 11:30:04.804520,-0.058716,-0.153564,1.017456,-17.150879,5.920410,61.218262
2024-12-31 11:30:04.813520,-0.230103,-0.190552,1.066162,-18.371582,1.953125,59.509277
2024-12-31 11:30:04.821520,-0.155273,-0.204224,0.946533,-13.183594,5.065918,57.067871
2024-12-31 11:30:04.830520,-0.148804,-0.134155,0.999268,-9.399414,3.234863,57.678223
2024-12-31 11:30:04.838520,0.013184,-0.105225,0.960815,0.915527,2.319336,65.307617
2024-12-31 11:30:04.847520,0.023193,-0.059814,0.905273,-1.953125,-0.366211,69.885254
2024-12-31 11:30:04.855520,-0.029419,-0.040161,0.990112,-7.751465,-1.464844,67.199707
2024-12-31 11:30:04.864520,-0.104248,-0.056030,1.044800,-6.591797,2.258301,60.729980
2024-12-31 11:30:04.872520,-0.011719,0.026367,1.008423,-6.591797,6.896973,62.622070
2024-12-31 11:30:04.881520,-0.025269,-0.002930,0.952881,6.469727,5.615234,72.265625
2024-12-31 11:30:04.889520,-0.127319,0.042236,1.032104,21.545410,13.854980,85.937500
2024-12-31 11:30:04.897520,0.111816,0.104492,1.123901,34.301758,6.286621,87.097168
2024-12-31 11:30:04.906520,0.094849,0.067749,1.075195,28.503418,0.183105,88.378906
2024-12-31 11:30:04.914520,-0.016357,0.060059,1.001099,15.441895,5.187988,76.965332
2024-12-31 11:30:04.923520,0.113403,0.183105,1.046143,21.362305,5.676270,65.917969
2024-12-31 11:30:04.931520,0.039551,0.039917,0.991821,39.794922,-2.746582,57.006836
2024-12-31 11:30:04.940520,-0.144531,-0.130981,1.000488,41.564941,4.089355,51.208496
2024-12-31 11:30:04.948520,-0.061157,0.035522,0.973267,16.052246,-0.427246,61.767578
2024-12-31 11:30:04.957520,0.089844,0.285767,1.054199,-9.155273,-5.920410,71.105957
2024-12-31 11:30:04.965520,-0.033936,0.155151,0.951416,-8.789062,-2.441406,65.979004
2024-12-31 11:30:04.974520,0.041138,0.072876,1.093994,10.498047,1.098633,55.847168
2024-12-31 11:30:04.982520,-0.052490,0.082886,0.971558,0.061035,3.723145,57.250977
2024-12-31 11:30:04.991520,0.083984,0.274414,1.107788,-8.361816,3.662109,53.283691
2024-12-31 11:30:04.999520,0.051880,0.219116,1.033447,-1.098633,3.112793,44.555664
2024-12-31 11:30:05.008520,-0.017456,0.215210,1.010376,-0.488281,3.356934,39.245605
2024-12-31 11:30:05.016520,-0.042358,0.322876,1.061646,-14.038086,-0.732422,39.672852
2024-12-31 11:30:05.024520,-0.005005,0.284668,0.961182,0.671387,-3.295898,35.095215
2024-12-31 11:30:05.033520,0.033203,0.361328,1.008301,-1.098633,-4.272461,32.836914
2024-12-31 11:30:05.041520,-0.020142,0.393433,1.019775,-1.770020,-0.427246,25.329590
