millis,mx,my,mz
2025-04-14 12:48:47.629201,-10.778809,15.307617,-49.011230
2025-04-14 12:48:47.642201,-10.058594,19.519043,-47.253418
2025-04-14 12:48:47.655201,-9.729004,21.423340,-47.277832
2025-04-14 12:48:47.668201,-8.740234,22.717285,-46.911621
2025-04-14 12:48:47.681201,-8.447266,24.548340,-45.849609
2025-04-14 12:48:47.694201,-7.324219,25.488281,-46.520996
2025-04-14 12:48:47.707201,-7.812500,25.659180,-46.105957
2025-04-14 12:48:47.720201,-8.044434,25.610352,-46.228027
2025-04-14 12:48:47.732201,-7.763672,25.903320,-46.789551
2025-04-14 12:48:47.745201,-7.348633,25.476074,-46.472168
2025-04-14 12:48:47.758201,-7.739258,25.415039,-46.166992
2025-04-14 12:48:47.771201,-7.617188,25.793457,-46.960449
2025-04-14 12:48:47.784201,-8.007812,25.708008,-46.203613
2025-04-14 12:48:47.797201,-8.215332,25.354004,-45.971680
2025-04-14 12:48:47.810201,-7.995605,25.231934,-45.263672
2025-04-14 12:48:47.823201,-8.532715,24.877930,-45.349121
2025-04-14 12:48:47.836201,-8.532715,24.096680,-45.593262
2025-04-14 12:48:47.849201,-8.996582,23.034668,-45.458984
2025-04-14 12:48:47.862201,-9.790039,21.655273,-45.556641
2025-04-14 12:48:47.874201,-10.656738,20.166016,-44.885254
2025-04-14 12:48:47.887201,-11.120605,18.969727,-45.532227
2025-04-14 12:48:47.900201,-12.048340,16.870117,-46.826172
2025-04-14 12:48:47.913201,-13.415527,13.891602,-46.948242
2025-04-14 12:48:47.926201,-14.660645,10.498047,-47.888184
2025-04-14 12:48:47.939201,-17.395020,5.651855,-50.048828
2025-04-14 12:48:47.952201,-20.617676,-0.439453,-53.149414
2025-04-14 12:48:47.965201,-24.499512,-8.190918,-58.764648
2025-04-14 12:48:47.978201,-30.590820,-17.736816,-68.664551
2025-04-14 12:48:47.991201,-36.999512,-28.247070,-80.004883
2025-04-14 12:48:48.003201,-44.018555,-38.098145,-99.926758
2025-04-14 12:48:48.016201,-51.477051,-44.702148,-121.032715
2025-04-14 12:48:48.029201,-56.115723,-45.971680,-144.494629
2025-04-14 12:48:48.042201,-60.046387,-43.774414,-166.809082
2025-04-14 12:48:48.055201,-62.792969,-37.487793,-187.207031
2025-04-14 12:48:48.068201,-64.807129,-30.822754,-202.502441
2025-04-14 12:48:48.081201,-67.004395,-24.121094,-215.649414
2025-04-14 12:48:48.094201,-68.908691,-18.103027,-226.147461
2025-04-14 12:48:48.107201,-70.922852,-16.284180,-232.971191
2025-04-14 12:48:48.120201,-71.618652,-15.698242,-235.253906
2025-04-14 12:48:48.133201,-72.143555,-17.785645,-234.545898
2025-04-14 12:48:48.145201,-73.596191,-21.191406,-233.850098
2025-04-14 12:48:48.158201,-74.633789,-25.000000,-231.945801
2025-04-14 12:48:48.171201,-76.428223,-28.381348,-230.273438
2025-04-14 12:48:48.184201,-77.331543,-32.519531,-227.270508
2025-04-14 12:48:48.197201,-79.907227,-36.120605,-225.415039
2025-04-14 12:48:48.210201,-81.542969,-38.854980,-221.130371
2025-04-14 12:48:48.223201,-83.129883,-41.528320,-218.298340
2025-04-14 12:48:48.236201,-84.301758,-43.212891,-213.195801
2025-04-14 12:48:48.249201,-84.472656,-43.713379,-209.155273
2025-04-14 12:48:48.262201,-84.313965,-44.531250,-203.259277
2025-04-14 12:48:48.275201,-83.898926,-44.018555,-200.012207
2025-04-14 12:48:48.287201,-84.057617,-42.749023,-195.825195
2025-04-14 12:48:48.300201,-84.362793,-42.370605,-193.237305
2025-04-14 12:48:48.313201,-85.424805,-41.601562,-192.199707
2025-04-14 12:48:48.326201,-86.413574,-42.102051,-191.369629
2025-04-14 12:48:48.339201,-86.938477,-41.418457,-189.880371
2025-04-14 12:48:48.352201,-86.914062,-40.551758,-189.501953
2025-04-14 12:48:48.365201,-86.853027,-39.477539,-189.111328
2025-04-14 12:48:48.378201,-87.158203,-39.074707,-188.598633
2025-04-14 12:48:48.391201,-87.561035,-38.415527,-189.880371
2025-04-14 12:48:48.404201,-88.342285,-38.000488,-192.175293
2025-04-14 12:48:48.416201,-88.330078,-37.121582,-193.652344
2025-04-14 12:48:48.429201,-88.745117,-36.132812,-193.469238
2025-04-14 12:48:48.442201,-88.171387,-35.009766,-194.934082
2025-04-14 12:48:48.455201,-87.817383,-34.033203,-194.763184
2025-04-14 12:48:48.468201,-87.719727,-33.044434,-196.447754
2025-04-14 12:48:48.481201,-88.012695,-32.604980,-197.143555
2025-04-14 12:48:48.494201,-87.475586,-31.750488,-198.132324
2025-04-14 12:48:48.507201,-87.377930,-30.993652,-199.084473
2025-04-14 12:48:48.520201,-86.962891,-29.687500,-199.536133
2025-04-14 12:48:48.533201,-85.620117,-29.577637,-199.414062
2025-04-14 12:48:48.546201,-84.191895,-28.308105,-199.938965
2025-04-14 12:48:48.558201,-82.922363,-27.331543,-199.291992
2025-04-14 12:48:48.571201,-81.579590,-26.708984,-198.388672
2025-04-14 12:48:48.584201,-79.870605,-25.622559,-197.509766
2025-04-14 12:48:48.597201,-79.003906,-24.707031,-196.606445
2025-04-14 12:48:48.610201,-76.867676,-23.413086,-196.240234
2025-04-14 12:48:48.623201,-76.293945,-22.314453,-195.556641
2025-04-14 12:48:48.636201,-76.501465,-21.679688,-195.861816
2025-04-14 12:48:48.649201,-76.318359,-21.130371,-196.948242
2025-04-14 12:48:48.662201,-76.501465,-20.959473,-197.363281
2025-04-14 12:48:48.675201,-76.074219,-20.336914,-199.450684
2025-04-14 12:48:48.687201,-76.489258,-20.275879,-199.243164
2025-04-14 12:48:48.700201,-75.219727,-19.763184,-198.754883
2025-04-14 12:48:48.713201,-75.183105,-19.311523,-198.889160
2025-04-14 12:48:48.726201,-74.963379,-19.970703,-200.109863
2025-04-14 12:48:48.739201,-74.768066,-20.812988,-199.633789
2025-04-14 12:48:48.752201,-75.024414,-21.496582,-200.854492
2025-04-14 12:48:48.765201,-74.511719,-22.155762,-201.818848
2025-04-14 12:48:48.778201,-74.108887,-22.509766,-201.696777
2025-04-14 12:48:48.791201,-73.242188,-22.546387,-202.343750
2025-04-14 12:48:48.804201,-73.486328,-22.766113,-201.159668
2025-04-14 12:48:48.816201,-72.839355,-23.156738,-200.903320
2025-04-14 12:48:48.829201,-72.790527,-23.693848,-200.732422
2025-04-14 12:48:48.842201,-72.680664,-23.962402,-201.501465
2025-04-14 12:48:48.855201,-72.863770,-24.572754,-200.891113
2025-04-14 12:48:48.868201,-72.973633,-24.499512,-200.964355
2025-04-14 12:48:48.881201,-73.266602,-25.207520,-200.280762
2025-04-14 12:48:48.894201,-73.852539,-26.025391,-200.622559
2025-04-14 12:48:48.907201,-74.682617,-26.538086,-200.842285
2025-04-14 12:48:48.920201,-75.671387,-27.221680,-202.526855
2025-04-14 12:48:48.933201,-75.805664,-27.209473,-202.966309
2025-04-14 12:48:48.946201,-76.037598,-27.136230,-203.601074
2025-04-14 12:48:48.958201,-76.037598,-26.635742,-203.991699
2025-04-14 12:48:48.971201,-76.196289,-25.292969,-204.565430
2025-04-14 12:48:48.984201,-76.184082,-24.877930,-204.760742
2025-04-14 12:48:48.997201,-76.062012,-24.768066,-205.895996
2025-04-14 12:48:49.010201,-77.429199,-24.499512,-205.957031
2025-04-14 12:48:49.023201,-77.648926,-23.999023,-207.446289
2025-04-14 12:48:49.036201,-78.356934,-23.803711,-208.203125
2025-04-14 12:48:49.049201,-78.088379,-23.352051,-206.506348
2025-04-14 12:48:49.062201,-77.270508,-23.571777,-207.910156
2025-04-14 12:48:49.075201,-76.403809,-23.156738,-206.750488
2025-04-14 12:48:49.088201,-76.257324,-22.827148,-206.799316
2025-04-14 12:48:49.100201,-75.610352,-22.924805,-204.370117
2025-04-14 12:48:49.113201,-74.853516,-22.924805,-204.284668
2025-04-14 12:48:49.126201,-74.743652,-22.021484,-202.636719
2025-04-14 12:48:49.139201,-73.803711,-21.618652,-202.258301
2025-04-14 12:48:49.152201,-72.753906,-21.203613,-201.074219
2025-04-14 12:48:49.165201,-71.679688,-20.349121,-200.097656
2025-04-14 12:48:49.178201,-71.276855,-19.873047,-198.754883
2025-04-14 12:48:49.191201,-70.434570,-19.812012,-197.937012
2025-04-14 12:48:49.204201,-69.360352,-19.921875,-196.215820
2025-04-14 12:48:49.217201,-69.873047,-20.434570,-195.227051
2025-04-14 12:48:49.230201,-69.726562,-19.995117,-194.958496
2025-04-14 12:48:49.242201,-70.227051,-20.654297,-194.787598
2025-04-14 12:48:49.255201,-70.227051,-20.812988,-195.239258
2025-04-14 12:48:49.268201,-70.471191,-20.751953,-194.189453
2025-04-14 12:48:49.281201,-70.874023,-20.312500,-193.933105
2025-04-14 12:48:49.294201,-70.971680,-20.251465,-193.444824
2025-04-14 12:48:49.307201,-71.081543,-20.251465,-195.031738
