millis,mx,my,mz
2025-04-14 12:48:11.429022,-44.079590,45.239258,-128.247070
2025-04-14 12:48:11.442022,-43.774414,44.714355,-128.222656
2025-04-14 12:48:11.455022,-43.298340,43.994141,-128.466797
2025-04-14 12:48:11.468022,-43.029785,43.518066,-129.687500
2025-04-14 12:48:11.481022,-43.066406,41.906738,-129.638672
2025-04-14 12:48:11.494022,-42.956543,41.162109,-129.528809
2025-04-14 12:48:11.507022,-42.883301,39.831543,-130.615234
2025-04-14 12:48:11.520022,-43.286133,37.854004,-130.981445
2025-04-14 12:48:11.533022,-43.713379,36.230469,-131.323242
2025-04-14 12:48:11.546022,-44.299316,33.972168,-130.688477
2025-04-14 12:48:11.559022,-44.897461,32.141113,-131.201172
2025-04-14 12:48:11.571022,-46.411133,30.334473,-131.408691
2025-04-14 12:48:11.584022,-47.619629,28.271484,-131.298828
2025-04-14 12:48:11.597022,-49.182129,26.123047,-131.127930
2025-04-14 12:48:11.610022,-50.512695,24.328613,-131.018066
2025-04-14 12:48:11.623022,-52.893066,22.497559,-130.920410
2025-04-14 12:48:11.636022,-54.650879,20.727539,-131.127930
2025-04-14 12:48:11.649022,-57.739258,18.713379,-130.920410
2025-04-14 12:48:11.662022,-59.399414,16.723633,-129.785156
2025-04-14 12:48:11.675022,-61.889648,15.148926,-128.686523
2025-04-14 12:48:11.688022,-63.757324,13.635254,-127.636719
2025-04-14 12:48:11.701022,-66.101074,12.280273,-127.197266
2025-04-14 12:48:11.713022,-68.933105,10.510254,-126.647949
2025-04-14 12:48:11.726022,-71.643066,9.240723,-125.769043
2025-04-14 12:48:11.739022,-74.426270,8.447266,-126.477051
2025-04-14 12:48:11.752022,-77.978516,7.385254,-125.964355
2025-04-14 12:48:11.765022,-80.944824,6.689453,-125.231934
2025-04-14 12:48:11.778022,-84.680176,6.298828,-125.109863
2025-04-14 12:48:11.791022,-87.817383,6.286621,-125.268555
